variables,units,values,description
rotorse.re.y_tc,m,"[-0.0237896   0.10995651  0.16021773  0.26748361  0.39830415  0.47911413
  0.5024076   0.51748045  0.54093809  0.55247586  0.53966877  0.51522189
  0.47444789  0.41333101  0.34598017  0.28295826  0.22700017  0.16951506
  0.11492654  0.07346815  0.05527597  0.04958746  0.04902278  0.05272394
  0.04745337  0.04116961  0.03887369  0.04808687  0.07623212  0.02865827]",Chordwise offset of the section tension-center with respect to the XR-YR axes
rotorse.re.x_sc,m,"[-0.00895021  0.01015133  0.13096032  0.16828666  0.1998437   0.17754991
  0.16688417  0.20595614  0.2128197   0.16636661  0.1235505   0.11679817
  0.09955526  0.074357    0.05753779  0.04473255  0.03345731  0.02814452
  0.02523468  0.02257527  0.02174346  0.01995853  0.01444581  0.00611421
  0.00138512  0.00061323  0.00116157  0.002432    0.00448969  0.00241425]",X-coordinate of the shear-center offset with respect to the XR-YR axes
rotorse.re.y_sc,m,"[-0.0237896   0.10995651  0.16021773  0.26046128  0.39617592  0.47948361
  0.50397161  0.51956866  0.5432185   0.55471426  0.54172622  0.51701204
  0.47601352  0.41463601  0.34698803  0.2837179   0.22758288  0.16991578
  0.11517273  0.07360203  0.05536469  0.04967304  0.04912695  0.05286589
  0.04762288  0.04135886  0.03911185  0.04848621  0.07623212  0.02865827]","Chordwise offset of the section shear-center with respect to the reference frame, XR-YR"
rotorse.re.x_cg,m,"[-0.00894604  0.00947433  0.13720851  0.19926428  0.25687153  0.25215014
  0.26173689  0.30928346  0.30656116  0.24730379  0.19380676  0.17447039
  0.1479193   0.11428481  0.08868037  0.06813738  0.0513128   0.04045396
  0.03307705  0.02719186  0.02367196  0.01922158  0.0114239   0.00172475
 -0.00318372 -0.0036349  -0.00276431 -0.00134529  0.0011015   0.00179958]",X-coordinate of the center-of-mass offset with respect to the XR-YR axes
rotorse.re.y_cg,m,"[-0.02379681  0.11166406  0.17489799  0.32619048  0.52835948  0.76278393
  0.95315123  1.07744981  1.18429497  1.22492984  1.21181972  1.17881258
  1.11446274  1.00975048  0.89136533  0.77107126  0.65568424  0.52969611
  0.39914546  0.28906182  0.23384922  0.21184511  0.20408063  0.2062316
  0.18715831  0.16510228  0.15298195  0.16211394  0.19101661  0.05205124]",Chordwise offset of the section center of mass with respect to the XR-YR axes
rotorse.re.precomp.flap_iner,kg/m,"[1.03308362e+04 8.44039979e+03 5.07481935e+03 2.61093051e+03
 1.18267353e+03 6.62758742e+02 4.12108259e+02 2.83268147e+02
 2.11233494e+02 1.87336385e+02 1.63648746e+02 1.30028612e+02
 1.11752542e+02 9.76363099e+01 7.72429570e+01 6.12550494e+01
 5.07409111e+01 3.97340029e+01 3.16769409e+01 2.56068983e+01
 1.96657512e+01 1.42786704e+01 1.00941073e+01 7.13587658e+00
 4.69576843e+00 2.96415018e+00 1.77537289e+00 9.97759808e-01
 4.96027655e-01 6.47861695e-03]",Section flap inertia about the Y_G axis per unit length.
rotorse.re.precomp.edge_iner,kg/m,"[1.03297164e+04 8.63336328e+03 6.31802625e+03 4.85999862e+03
 3.48825940e+03 2.53536438e+03 2.01313320e+03 1.80901903e+03
 1.67006214e+03 1.58201475e+03 1.45516358e+03 1.29671912e+03
 1.13214407e+03 9.43195117e+02 7.54811125e+02 5.94663407e+02
 4.65367359e+02 3.45293949e+02 2.39895599e+02 1.60894915e+02
 1.18613245e+02 9.32766112e+01 7.31773242e+01 5.71154051e+01
 3.41450844e+01 2.13970062e+01 1.37141291e+01 9.58012261e+00
 6.14605336e+00 1.08856003e-01]",Section lag inertia about the X_G axis per unit length
rotorse.re.precomp.blade_mass,kg,[69911.65429173],mass of one blade
rotorse.re.precomp.blade_moment_of_inertia,kg*m**2,[1.18365826e+08],mass moment of inertia of blade about hub
rotorse.re.precomp.mass_all_blades,kg,[209734.96287519],mass of all blades
rotorse.re.precomp.I_all_blades,kg*m**2,"[3.55097477e+08 1.77548739e+08 1.77548739e+08 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","mass moments of inertia of all blades in hub c.s. order:Ixx, Iyy, Izz, Ixy, Ixz, Iyz"
rotorse.re.sc_ss_mats,,"[[1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]]","spar cap, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.sc_ps_mats,,"[[1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]
 [1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]]","spar cap, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ss_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, suction side,  boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.re.te_ps_mats,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","trailing edge reinforcement, pressure side, boolean of materials in each composite layer spanwise, passed as floats for differentiablity, used for Fatigue Analysis"
rotorse.rp.powercurve.pitch,deg,"[3.84697159e+00 3.51941158e+00 2.51819163e+00 1.47196019e+00
 6.75277917e-01 2.80405094e-01 1.98922845e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.87890978e-18
 3.50757218e+00 7.63800864e+00 1.06906358e+01 1.34140447e+01
 1.59643794e+01 1.83924256e+01 2.07119385e+01 2.29218224e+01]",rotor pitch schedule
rotorse.rp.powercurve.P_aero,W,"[   43033.44519584   792160.34340092  1805204.37181067  2847030.05787624
  3673166.62042011  4091357.62150978  4178231.06762665  4807906.7449765
  6110963.90272511  8374555.08828774 12042575.40639557 15641619.35985824
 15641623.6858065  15641690.94282648 15641620.46932142 15641619.50846096
 15641857.74580801 15641725.00569046 15641639.2861728  15641623.3741968 ]",rotor mechanical power
rotorse.rp.powercurve.T,N,"[ 204021.49209943  397808.61364494  616969.14369174  809394.59555912
  945886.86914933 1010958.85469752 1024186.65075054 1113748.62602138
 1306841.65781475 1612343.80573037 2054137.00899601 2424902.76955032
 1968306.34872559 1542759.79215562 1302208.58796268 1132610.21352351
 1005563.38037189  907895.36866472  831892.14139153  772440.75220104]",rotor aerodynamic thrust
rotorse.rp.powercurve.Q,N*m,"[   82187.8262543   1512914.81248356  3447686.38877722  5437426.88210651
  7015231.49328014  7813917.47303977  7979833.5335149   8984668.32593048
 10542359.89670191 13006861.6772217  16570830.51835221 19917544.14686432
 19917549.65539023 19917635.29835556 19917545.55961969 19917544.33609033
 19917847.70000478 19917678.67293088 19917569.52040403 19917549.25859627]",rotor aerodynamic torque
rotorse.rp.powercurve.M,N*m,"[ 5981739.24946    10960885.74081541 16616523.4363155  21595810.99882612
 25140931.3265676  26836885.49595742 27182221.08562378 29527285.0376275
 34646494.934128   42745853.07505437 54458508.45862249 64243104.9188751
 51058449.80080631 37961911.89631806 29956251.68508204 23861124.37420992
 18908705.79338337 14755763.2526517  11211123.58125768  8150254.74624835]",blade root moment
rotorse.rp.powercurve.Cp,,"[0.05476595 0.34911907 0.41569649 0.43523803 0.44134562 0.44299572
 0.44325479 0.4447811  0.44689972 0.44778932 0.4454668  0.44431585
 0.39152837 0.26396529 0.17907353 0.12326114 0.0865257  0.06211885
 0.04567684 0.03441828]",rotor electrical power coefficient
rotorse.rp.powercurve.Cp_aero,,"[0.05714262 0.36426973 0.4337364  0.45412598 0.46049863 0.46222033
 0.46249065 0.4632403  0.4632403  0.4632403  0.4632403  0.46332129
 0.40827585 0.2752563  0.18673334 0.12853359 0.09022681 0.06477596
 0.04763065 0.03589051]",rotor aerodynamic power coefficient
rotorse.rp.powercurve.Ct_aero,,"[0.81273915 0.78148402 0.78626516 0.78497487 0.7812744  0.77904129
 0.77855991 0.77183886 0.77183886 0.77183886 0.77183886 0.76548018
 0.57110136 0.34417022 0.22429171 0.15208148 0.10664657 0.07720188
 0.05762918 0.04431012]",rotor aerodynamic thrust coefficient
rotorse.rp.powercurve.Cq_aero,,"[0.00271938 0.0246858  0.03649389 0.04380017 0.0481275  0.05001297
 0.05038411 0.05171641 0.05171641 0.05171641 0.05171641 0.05222306
 0.04800023 0.03690622 0.02849413 0.02221358 0.01754554 0.01406752
 0.01146037 0.00948988]",rotor aerodynamic torque coefficient
rotorse.rp.powercurve.Cm_aero,,"[0.19791997 0.17884567 0.17588655 0.17396098 0.17247757 0.17176947
 0.17162665 0.16996122 0.16996122 0.16996122 0.16996122 0.16844302
 0.12304812 0.07034122 0.04285554 0.02661176 0.01665659 0.01042175
 0.00645077 0.00388325]",rotor aerodynamic moment coefficient
rotorse.rp.powercurve.V_R25,m/s,[10.55555556],region 2.5 transition wind speed
rotorse.rp.powercurve.rated_V,m/s,[10.65710086],rated wind speed
rotorse.rp.powercurve.rated_Omega,rpm,[7.49924093],rotor rotation speed at rated
rotorse.rp.powercurve.rated_pitch,deg,[4.87890978e-18],pitch setting at rated
rotorse.rp.powercurve.rated_T,N,[2424902.76955032],rotor aerodynamic thrust at rated
rotorse.rp.powercurve.rated_Q,N*m,[19917544.14686432],rotor aerodynamic torque at rated
rotorse.rp.powercurve.rated_mech,W,[15641619.35985824],Mechanical shaft power at rated
rotorse.rp.powercurve.ax_induct_regII,,"[0.07330696 0.03896581 0.06006229 0.16982355 0.22441649 0.25907903
 0.28726841 0.30389375 0.30844595 0.30687193 0.30656808 0.3062436
 0.30279598 0.30037217 0.29933067 0.29590995 0.29428475 0.29228415
 0.29079495 0.28896    0.28676561 0.28898737 0.29384459 0.29734511
 0.29718018 0.28934637 0.28524345 0.29211351 0.33881785 0.14736556]",rotor axial induction at cut-in wind speed along blade span
rotorse.rp.powercurve.tang_induct_regII,,"[-0.07324856 -0.02486994  0.01806524  0.07194893  0.06419348  0.0523163
  0.04356625  0.03559646  0.02873163  0.02332193  0.01935604  0.01631936
  0.0138609   0.01193702  0.01043979  0.00913504  0.00810036  0.00728281
  0.00653925  0.00584403  0.00534451  0.00486709  0.00452719  0.00418663
  0.00386167  0.00352054  0.00324034  0.00305323  0.00305827  0.00168034]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[53.57946346 43.56759917 31.46470765 19.93549998 14.68697776 11.84638338
  9.97861483  8.73772218  8.13828069  7.88087014  7.68578366  7.51535541
  7.4070431   7.31002937  7.21992298  7.18579573  7.1403419   7.09971807
  7.06830196  7.07541696  7.15602326  7.3218613   7.55444525  7.75710874
  7.82380526  7.71515274  7.48908827  7.1026078   6.31634439  7.10928941]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.85714286e-04 1.81465620e-01 1.64967058e+00 8.52166429e+00
 1.64004961e+01 2.62773498e+01 5.04066361e+01 7.93320794e+01
 9.01798725e+01 8.85465258e+01 8.92951133e+01 8.99443752e+01
 8.96778287e+01 9.06080754e+01 9.57573292e+01 9.58755296e+01
 9.92105329e+01 1.14156686e+02 1.16939548e+02 1.05868144e+02
 1.22181083e+02 1.13302685e+02 1.22335987e+02 1.21680614e+02
 1.22100770e+02 1.21906481e+02 1.21914738e+02 1.21610263e+02
 1.20605603e+02 1.21642728e+02]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.4632403],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.00000000e-04 6.50907629e-02 5.52432355e-01 1.68592282e+00
 1.85402854e+00 1.80495652e+00 1.72398626e+00 1.63200511e+00
 1.55100398e+00 1.48780880e+00 1.44539928e+00 1.40495598e+00
 1.35915340e+00 1.32511385e+00 1.30131038e+00 1.27661564e+00
 1.25974631e+00 1.24501049e+00 1.23511455e+00 1.22876325e+00
 1.22666053e+00 1.23945270e+00 1.26152919e+00 1.28254490e+00
 1.29469737e+00 1.28011595e+00 1.25483008e+00 1.21050173e+00
 1.12501217e+00 1.21151547e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.35       0.35869474 0.33487435 0.19783962 0.1130471  0.06868868
 0.03420157 0.02057182 0.017199   0.01680257 0.01618677 0.01562028
 0.01515596 0.01462468 0.01358967 0.01331534 0.01269771 0.01090615
 0.01056199 0.01160654 0.01003969 0.01093931 0.010312   0.01054026
 0.01060352 0.0105008  0.01029269 0.00995394 0.00932803 0.00995962]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.95897999],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[   41243.60307708    83195.55035773   130000.03320596   181353.99576397
   236954.38217394   296498.13657807   359682.20311856   426203.52593759
   495759.04917737   568045.71698008   642760.47348792   719600.26284308
   798931.26828929   884468.06549802   976354.58646218  1074019.85080724
  1176892.87815868  1284402.68814198  1395978.30038261  1511048.73450604
  1629043.01013776  1749466.36576606  1875517.72028603  2008554.79025003
  2147775.28372281  2292376.90876912  2441557.37345368  2594514.38584126
  2750511.37809803  2912790.88549539  3082386.28173881  3257714.4180977
  3437192.14584149  3620624.42305484  3811867.92670437  4007706.04648684
  4210249.25894754  4417492.3124522   4632945.52531798  4855778.86035639
  5084187.72794974  5318805.37100995  5560265.03244894  5809199.95517864
  6065795.02420343  6328963.05876013  6598719.64599467  6875188.56384083
  7158493.59023239  7448758.50310314  7746107.08038686  8050663.10001733
  8362480.22250474  8681506.37919846  9007765.39036153  9341282.73050069
  9682083.87412268 10030194.29573421 10385639.46984202 10748444.87095286
 11118635.97357343 11496238.25221049 11914104.03337653 12421968.88495062
 12979434.74067131 13543122.51804487 14069653.13457763 14515647.50777587
 14837726.5551459  14992511.194194   15000001.08981733 15000002.012733
 15000002.704219   15000003.60883789 15000005.2661379  15000008.2464472
 15000012.38528521 15000017.45198859 15000023.21589397 15000029.44633803
 15000035.9126574  15000042.38418876 15000048.63026874 15000054.420234
 15000059.5234212  15000063.70916699 15000066.74680802 15000068.40568095
 15000068.47636275 15000067.02963827 15000064.27463565 15000060.41311954
 15000055.64685457 15000050.1776054  15000044.20713666 15000037.93721301
 15000031.56959908 15000025.30605953 15000019.34835898 15000013.8982621
 15000009.15753352 15000005.32793788 15000002.61123983 15000001.20920402
 15000000.99804154 15000000.8983313  15000000.80482197 15000000.71750902
 15000000.63638792 15000000.56145416 15000000.4927032  15000000.43013053
 15000000.37373162 15000000.32350194 15000000.27943698 15000000.24153221
 15000000.2097831  15000000.18418513 15000000.16473378 15000000.15142453
 15000000.14425284 15000000.35903968 15000003.51670947 15000010.10173066
 15000019.68146271 15000031.82326508 15000046.09449722 15000062.06251859
 15000079.29468866 15000097.35836687 15000115.82091268 15000134.24968556
 15000152.21204495 15000169.27535033 15000185.00696114 15000198.97423684
 15000210.7445369  15000219.88522076 15000225.96364789 15000228.54717774
 15000228.10717441 15000226.2311203  15000223.08466717 15000218.79592752
 15000213.49301384 15000207.30403863 15000200.35711437 15000192.78035355
 15000184.70186867 15000176.24977222 15000167.55217669 15000158.73719457
 15000149.93293835 15000141.26752053 15000132.86905359 15000124.86565003
 15000117.38542234 15000110.55648301 15000104.50694453 15000099.27699053
 15000094.15469291 15000088.97886182 15000083.77759056 15000078.57897244
 15000073.41110078 15000068.30206888 15000063.27997005 15000058.3728976
 15000053.60894484 15000049.01620509 15000044.62277165 15000040.45673783
 15000036.54619695 15000032.91924231 15000029.60396722 15000026.62846499
 15000024.02082894 15000021.80915237 15000020.02152859 15000018.65770048
 15000017.41379167 15000016.20295716 15000015.02851835 15000013.89379665
 15000012.80211348 15000011.75679021 15000010.76114827 15000009.81850906
 15000008.93219399 15000008.10552444 15000007.34182184 15000006.64440759
 15000006.01660308 15000005.46172973 15000004.98310894 15000004.58406212
 15000004.26791066 15000004.03797597 15000003.89757946 15000003.85004254]",rotor electrical power
