variables,units,values,description
rotorse.ccblade.aoa_op,rad,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265
 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265
 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265
 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265
 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 3.14159265]",1D array with the operational angles of attack for the airfoils along blade span.
rotorse.airfoils_aoa,deg,"[-180.         -177.         -174.         -171.         -168.
 -165.         -162.         -159.         -156.         -153.
 -150.         -147.         -144.         -141.         -138.
 -135.         -132.         -129.         -126.         -123.
 -120.         -117.         -114.         -111.         -108.
 -105.         -102.          -99.          -96.          -93.
  -90.          -87.          -84.          -81.          -78.
  -75.          -72.          -69.          -66.          -63.
  -60.          -57.          -54.          -51.          -48.
  -45.          -42.          -39.          -36.          -33.
  -30.          -29.39393939  -28.78787879  -28.18181818  -27.57575758
  -26.96969697  -26.36363636  -25.75757576  -25.15151515  -24.54545455
  -23.93939394  -23.33333333  -22.72727273  -22.12121212  -21.51515152
  -20.90909091  -20.3030303   -19.6969697   -19.09090909  -18.48484848
  -17.87878788  -17.27272727  -16.66666667  -16.06060606  -15.45454545
  -14.84848485  -14.24242424  -13.63636364  -13.03030303  -12.42424242
  -11.81818182  -11.21212121  -10.60606061  -10.           -9.39393939
   -8.78787879   -8.18181818   -7.57575758   -6.96969697   -6.36363636
   -5.75757576   -5.15151515   -4.54545455   -3.93939394   -3.33333333
   -2.72727273   -2.12121212   -1.51515152   -0.90909091   -0.3030303
    0.3030303     0.90909091    1.51515152    2.12121212    2.72727273
    3.33333333    3.93939394    4.54545455    5.15151515    5.75757576
    6.36363636    6.96969697    7.57575758    8.18181818    8.78787879
    9.39393939   10.           10.60606061   11.21212121   11.81818182
   12.42424242   13.03030303   13.63636364   14.24242424   14.84848485
   15.45454545   16.06060606   16.66666667   17.27272727   17.87878788
   18.48484848   19.09090909   19.6969697    20.3030303    20.90909091
   21.51515152   22.12121212   22.72727273   23.33333333   23.93939394
   24.54545455   25.15151515   25.75757576   26.36363636   26.96969697
   27.57575758   28.18181818   28.78787879   29.39393939   30.
   33.           36.           39.           42.           45.
   48.           51.           54.           57.           60.
   63.           66.           69.           72.           75.
   78.           81.           84.           87.           90.
   93.           96.           99.          102.          105.
  108.          111.          114.          117.          120.
  123.          126.          129.          132.          135.
  138.          141.          144.          147.          150.
  153.          156.          159.          162.          165.
  168.          171.          174.          177.          180.        ]",angle of attack grid for polars
rotorse.airfoils_cl,,"[[[[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  ...

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]]


 [[[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.00281949]
   [ 0.00281949]
   [ 0.00281949]
   ...
   [ 0.00281949]
   [ 0.00281949]
   [ 0.00281949]]

  [[ 0.00563899]
   [ 0.00563899]
   [ 0.00563899]
   ...
   [ 0.00563899]
   [ 0.00563899]
   [ 0.00563899]]

  ...

  [[-0.00563899]
   [-0.00563899]
   [-0.00563899]
   ...
   [-0.00563899]
   [-0.00563899]
   [-0.00563899]]

  [[-0.00281949]
   [-0.00281949]
   [-0.00281949]
   ...
   [-0.00281949]
   [-0.00281949]
   [-0.00281949]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]]


 [[[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.02693634]
   [ 0.02693634]
   [ 0.02693634]
   ...
   [ 0.02693634]
   [ 0.02693634]
   [ 0.02693634]]

  [[ 0.05387268]
   [ 0.05387268]
   [ 0.05387268]
   ...
   [ 0.05387268]
   [ 0.05387268]
   [ 0.05387268]]

  ...

  [[-0.05387268]
   [-0.05387268]
   [-0.05387268]
   ...
   [-0.05387268]
   [-0.05387268]
   [-0.05387268]]

  [[-0.02693634]
   [-0.02693634]
   [-0.02693634]
   ...
   [-0.02693634]
   [-0.02693634]
   [-0.02693634]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]]


 ...


 [[[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.11038105]
   [ 0.11038105]
   [ 0.11038105]
   ...
   [ 0.11038105]
   [ 0.11038105]
   [ 0.11038105]]

  [[ 0.2207621 ]
   [ 0.2207621 ]
   [ 0.2207621 ]
   ...
   [ 0.2207621 ]
   [ 0.2207621 ]
   [ 0.2207621 ]]

  ...

  [[-0.2207621 ]
   [-0.2207621 ]
   [-0.2207621 ]
   ...
   [-0.2207621 ]
   [-0.2207621 ]
   [-0.2207621 ]]

  [[-0.11038105]
   [-0.11038105]
   [-0.11038105]
   ...
   [-0.11038105]
   [-0.11038105]
   [-0.11038105]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]]


 [[[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.10838182]
   [ 0.10838182]
   [ 0.10838182]
   ...
   [ 0.10838182]
   [ 0.10838182]
   [ 0.10838182]]

  [[ 0.21676364]
   [ 0.21676364]
   [ 0.21676364]
   ...
   [ 0.21676364]
   [ 0.21676364]
   [ 0.21676364]]

  ...

  [[-0.21676364]
   [-0.21676364]
   [-0.21676364]
   ...
   [-0.21676364]
   [-0.21676364]
   [-0.21676364]]

  [[-0.10838182]
   [-0.10838182]
   [-0.10838182]
   ...
   [-0.10838182]
   [-0.10838182]
   [-0.10838182]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]]


 [[[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]

  [[ 0.10679329]
   [ 0.10679329]
   [ 0.10679329]
   ...
   [ 0.10679329]
   [ 0.10679329]
   [ 0.10679329]]

  [[ 0.21358659]
   [ 0.21358659]
   [ 0.21358659]
   ...
   [ 0.21358659]
   [ 0.21358659]
   [ 0.21358659]]

  ...

  [[-0.21358659]
   [-0.21358659]
   [-0.21358659]
   ...
   [-0.21358659]
   [-0.21358659]
   [-0.21358659]]

  [[-0.10679329]
   [-0.10679329]
   [-0.10679329]
   ...
   [-0.10679329]
   [-0.10679329]
   [-0.10679329]]

  [[ 0.        ]
   [ 0.        ]
   [ 0.        ]
   ...
   [ 0.        ]
   [ 0.        ]
   [ 0.        ]]]]","lift coefficients, spanwise"
rotorse.airfoils_cd,,"[[[[0.5       ]
   [0.5       ]
   [0.5       ]
   ...
   [0.5       ]
   [0.5       ]
   [0.5       ]]

  [[0.5       ]
   [0.5       ]
   [0.5       ]
   ...
   [0.5       ]
   [0.5       ]
   [0.5       ]]

  [[0.5       ]
   [0.5       ]
   [0.5       ]
   ...
   [0.5       ]
   [0.5       ]
   [0.5       ]]

  ...

  [[0.5       ]
   [0.5       ]
   [0.5       ]
   ...
   [0.5       ]
   [0.5       ]
   [0.5       ]]

  [[0.5       ]
   [0.5       ]
   [0.5       ]
   ...
   [0.5       ]
   [0.5       ]
   [0.5       ]]

  [[0.5       ]
   [0.5       ]
   [0.5       ]
   ...
   [0.5       ]
   [0.5       ]
   [0.5       ]]]


 [[[0.48317224]
   [0.48317224]
   [0.48317224]
   ...
   [0.48317224]
   [0.48317224]
   [0.48317224]]

  [[0.48317224]
   [0.48317224]
   [0.48317224]
   ...
   [0.48317224]
   [0.48317224]
   [0.48317224]]

  [[0.48317224]
   [0.48317224]
   [0.48317224]
   ...
   [0.48317224]
   [0.48317224]
   [0.48317224]]

  ...

  [[0.48317224]
   [0.48317224]
   [0.48317224]
   ...
   [0.48317224]
   [0.48317224]
   [0.48317224]]

  [[0.48317224]
   [0.48317224]
   [0.48317224]
   ...
   [0.48317224]
   [0.48317224]
   [0.48317224]]

  [[0.48317224]
   [0.48317224]
   [0.48317224]
   ...
   [0.48317224]
   [0.48317224]
   [0.48317224]]]


 [[[0.34328947]
   [0.34328947]
   [0.34328947]
   ...
   [0.34328947]
   [0.34328947]
   [0.34328947]]

  [[0.34328947]
   [0.34328947]
   [0.34328947]
   ...
   [0.34328947]
   [0.34328947]
   [0.34328947]]

  [[0.34328947]
   [0.34328947]
   [0.34328947]
   ...
   [0.34328947]
   [0.34328947]
   [0.34328947]]

  ...

  [[0.34328947]
   [0.34328947]
   [0.34328947]
   ...
   [0.34328947]
   [0.34328947]
   [0.34328947]]

  [[0.34328947]
   [0.34328947]
   [0.34328947]
   ...
   [0.34328947]
   [0.34328947]
   [0.34328947]]

  [[0.34328947]
   [0.34328947]
   [0.34328947]
   ...
   [0.34328947]
   [0.34328947]
   [0.34328947]]]


 ...


 [[[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  ...

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]]


 [[[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  ...

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]]


 [[[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  ...

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]

  [[0.001     ]
   [0.001     ]
   [0.001     ]
   ...
   [0.001     ]
   [0.001     ]
   [0.001     ]]]]","drag coefficients, spanwise"
rotorse.airfoils_cm,,"[[[[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[-1.38777878e-17]
   [-1.38777878e-17]
   [-1.38777878e-17]
   ...
   [-1.38777878e-17]
   [-1.38777878e-17]
   [-1.38777878e-17]]

  [[-2.77555756e-17]
   [-2.77555756e-17]
   [-2.77555756e-17]
   ...
   [-2.77555756e-17]
   [-2.77555756e-17]
   [-2.77555756e-17]]

  ...

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]]


 [[[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 3.93915742e-03]
   [ 3.93915742e-03]
   [ 3.93915742e-03]
   ...
   [ 3.93915742e-03]
   [ 3.93915742e-03]
   [ 3.93915742e-03]]

  [[ 7.87831483e-03]
   [ 7.87831483e-03]
   [ 7.87831483e-03]
   ...
   [ 7.87831483e-03]
   [ 7.87831483e-03]
   [ 7.87831483e-03]]

  ...

  [[-9.72776597e-03]
   [-9.72776597e-03]
   [-9.72776597e-03]
   ...
   [-9.72776597e-03]
   [-9.72776597e-03]
   [-9.72776597e-03]]

  [[-4.86388299e-03]
   [-4.86388299e-03]
   [-4.86388299e-03]
   ...
   [-4.86388299e-03]
   [-4.86388299e-03]
   [-4.86388299e-03]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]]


 [[[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 3.66821948e-02]
   [ 3.66821948e-02]
   [ 3.66821948e-02]
   ...
   [ 3.66821948e-02]
   [ 3.66821948e-02]
   [ 3.66821948e-02]]

  [[ 7.33643896e-02]
   [ 7.33643896e-02]
   [ 7.33643896e-02]
   ...
   [ 7.33643896e-02]
   [ 7.33643896e-02]
   [ 7.33643896e-02]]

  ...

  [[-9.05876209e-02]
   [-9.05876209e-02]
   [-9.05876209e-02]
   ...
   [-9.05876209e-02]
   [-9.05876209e-02]
   [-9.05876209e-02]]

  [[-4.52938105e-02]
   [-4.52938105e-02]
   [-4.52938105e-02]
   ...
   [-4.52938105e-02]
   [-4.52938105e-02]
   [-4.52938105e-02]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]]


 ...


 [[[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 1.16041277e-01]
   [ 1.16041277e-01]
   [ 1.16041277e-01]
   ...
   [ 1.16041277e-01]
   [ 1.16041277e-01]
   [ 1.16041277e-01]]

  [[ 2.32082554e-01]
   [ 2.32082554e-01]
   [ 2.32082554e-01]
   ...
   [ 2.32082554e-01]
   [ 2.32082554e-01]
   [ 2.32082554e-01]]

  ...

  [[-2.87584419e-01]
   [-2.87584419e-01]
   [-2.87584419e-01]
   ...
   [-2.87584419e-01]
   [-2.87584419e-01]
   [-2.87584419e-01]]

  [[-1.43792209e-01]
   [-1.43792209e-01]
   [-1.43792209e-01]
   ...
   [-1.43792209e-01]
   [-1.43792209e-01]
   [-1.43792209e-01]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]]


 [[[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 1.16740867e-01]
   [ 1.16740867e-01]
   [ 1.16740867e-01]
   ...
   [ 1.16740867e-01]
   [ 1.16740867e-01]
   [ 1.16740867e-01]]

  [[ 2.33481734e-01]
   [ 2.33481734e-01]
   [ 2.33481734e-01]
   ...
   [ 2.33481734e-01]
   [ 2.33481734e-01]
   [ 2.33481734e-01]]

  ...

  [[-2.89757516e-01]
   [-2.89757516e-01]
   [-2.89757516e-01]
   ...
   [-2.89757516e-01]
   [-2.89757516e-01]
   [-2.89757516e-01]]

  [[-1.44878758e-01]
   [-1.44878758e-01]
   [-1.44878758e-01]
   ...
   [-1.44878758e-01]
   [-1.44878758e-01]
   [-1.44878758e-01]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]]


 [[[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]

  [[ 1.17590065e-01]
   [ 1.17590065e-01]
   [ 1.17590065e-01]
   ...
   [ 1.17590065e-01]
   [ 1.17590065e-01]
   [ 1.17590065e-01]]

  [[ 2.35180129e-01]
   [ 2.35180129e-01]
   [ 2.35180129e-01]
   ...
   [ 2.35180129e-01]
   [ 2.35180129e-01]
   [ 2.35180129e-01]]

  ...

  [[-2.92317122e-01]
   [-2.92317122e-01]
   [-2.92317122e-01]
   ...
   [-2.92317122e-01]
   [-2.92317122e-01]
   [-2.92317122e-01]]

  [[-1.46158561e-01]
   [-1.46158561e-01]
   [-1.46158561e-01]
   ...
   [-1.46158561e-01]
   [-1.46158561e-01]
   [-1.46158561e-01]]

  [[ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   ...
   [ 0.00000000e+00]
   [ 0.00000000e+00]
   [ 0.00000000e+00]]]]","moment coefficients, spanwise"
rotorse.airfoils_Re,,[ 2890000.  3000000.  5280000.  7740000.  9110000. 10300000. 12020000.],Reynolds numbers of polars
rotorse.Rhub,m,[3.],hub radius
rotorse.Rtip,m,[102.82618259],tip radius
rotorse.ccblade.rthick,,"[1.         0.9904762  0.90583552 0.76920637 0.62433185 0.51495506
 0.45652477 0.40898037 0.37373472 0.35299758 0.33854388 0.32716954
 0.31781339 0.30941425 0.30091105 0.29250549 0.28490061 0.27785301
 0.27111927 0.26445597 0.25761968 0.250367   0.2424545  0.23345852
 0.22353126 0.21373557 0.20477992 0.19617537 0.18790426 0.18      ]",1D array of the relative thicknesses of the blade defined along span.
rotorse.precurve,m,"[ 0.          0.01458961  0.05222308  0.10814189  0.1742505   0.24113677
  0.30008558  0.34265121  0.35982107  0.34758647  0.3145081   0.26685814
  0.21087049  0.1404773   0.03804705 -0.09075292 -0.23512381 -0.39413733
 -0.58577711 -0.80529181 -1.04252594 -1.29121723 -1.5637297  -1.85903588
 -2.17067421 -2.49837779 -2.84335536 -3.20952152 -3.59684443 -4.        ]",precurve at each section
rotorse.precurveTip,m,[-4.],precurve at tip
rotorse.presweep,m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",presweep at each section
rotorse.presweepTip,m,[0.],presweep at tip
rotorse.hub_height,m,[140.],hub height
rotorse.precone,deg,[2.],precone angle
rotorse.tilt,deg,[4.],shaft tilt
rotorse.yaw,deg,[0.],yaw error
rotorse.rho_air,kg/m**3,[1.225],density of air
rotorse.mu_air,kg/m/s,[1.81e-05],dynamic viscosity of air
rotorse.shearExp,,[0.2],shear exponent
rotorse.nBlades,Unavailable,3,number of blades
rotorse.nSector,Unavailable,4,number of sectors to divide rotor face into in computing thrust and power
rotorse.tiploss,Unavailable,True,include Prandtl tip loss model
rotorse.hubloss,Unavailable,True,include Prandtl hub loss model
rotorse.wakerotation,Unavailable,True,"include effect of wake rotation (i.e., tangential induction factor is nonzero)"
rotorse.usecd,Unavailable,True,use drag coefficient in computing induction factors
rotorse.wt_class.V_mean_overwrite,,[0.],
rotorse.wt_class.turbine_class,Unavailable,III,
rotorse.theta,deg,"[20.00195663 18.69281516 17.2377519  15.65295517 13.95461328 11.79009053
  9.03064626  6.5144527   5.09276755  5.0077812   5.0116826   5.01638643
  5.01964587  4.95593318  4.598859    4.06268279  3.50206274  3.05626337
  2.68371866  2.31332694  1.88993479  1.35002871  0.55363202 -0.40943438
 -1.37877001 -2.1966151  -2.89699591 -3.548985   -4.14534228 -4.67882768]",Twist angle at each section (positive decreases angle of attack)
rotorse.re.pitch_axis,,"[0.5        0.49816955 0.48992341 0.47666778 0.47368421 0.47368421
 0.47368421 0.47368421 0.47368421 0.47368421 0.47368421 0.46808511
 0.4612069  0.44196429 0.43251806 0.42095775 0.41010371 0.40195138
 0.39522149 0.39116278 0.38990659 0.39134099 0.39523274 0.40007425
 0.40504215 0.41113787 0.41946139 0.43201533 0.45321411 0.5       ]","1D array of the chordwise position of the pitch axis (0-LE, 1-TE), defined along blade span."
rotorse.re.coord_xy_interp,,"[[[ 1.00000000e+00 -5.22802288e-16]
  [ 9.99429684e-01 -2.22597407e-02]
  [ 9.98063018e-01 -4.44580349e-02]
  ...
  [ 9.98120489e-01  4.38394581e-02]
  [ 9.99443038e-01  2.19496514e-02]
  [ 1.00000000e+00 -5.26271735e-16]]

 [[ 1.00000000e+00 -4.63811846e-04]
  [ 9.98467173e-01 -2.21760738e-02]
  [ 9.96201019e-01 -4.43513952e-02]
  ...
  [ 9.96776877e-01  4.39179785e-02]
  [ 9.98774657e-01  2.22119245e-02]
  [ 1.00000000e+00  3.03878429e-04]]

 [[ 1.00000000e+00 -3.84926541e-03]
  [ 9.90631439e-01 -2.12435866e-02]
  [ 9.80995553e-01 -4.24457781e-02]
  ...
  [ 9.85613808e-01  4.43560536e-02]
  [ 9.93218520e-01  2.41263074e-02]
  [ 1.00000000e+00  2.83048459e-03]]

 ...

 [[ 1.00000000e+00  2.99243424e-04]
  [ 9.76715850e-01  2.78508494e-03]
  [ 9.52832571e-01  4.62553820e-03]
  ...
  [ 9.52575171e-01  9.64309571e-03]
  [ 9.76267770e-01  4.94496385e-03]
  [ 1.00000000e+00  2.99243424e-04]]

 [[ 1.00000000e+00  7.60311480e-05]
  [ 9.76692547e-01  2.94939444e-03]
  [ 9.52952126e-01  4.97097005e-03]
  ...
  [ 9.52775619e-01  1.06814382e-02]
  [ 9.76380589e-01  5.38373218e-03]
  [ 1.00000000e+00  7.60311480e-05]]

 [[ 1.00000000e+00  1.76276899e-06]
  [ 9.76685164e-01  3.14692752e-03]
  [ 9.53182640e-01  5.22846152e-03]
  ...
  [ 9.52998460e-01  1.22336784e-02]
  [ 9.76506117e-01  6.17134718e-03]
  [ 1.00000000e+00  1.76276899e-06]]]",3D array of the non-dimensional x and y airfoil coordinates of the airfoils interpolated along span for n_span stations.
