variables,units,values,description
rotorse.rp.powercurve.M,N*m,"[ 5570899.13201645 10114309.56730238 15049805.82180283 19378472.74100579
 22476828.37331919 23956685.35732866 24257000.08203513 26046264.24242354
 30561961.96088183 37706473.28536569 48038304.22451566 58120508.78677183
 50964577.08004546 36888704.33502343 29159415.12948146 23389790.59298179
 18748639.42404326 14885393.97624956 11605060.08273988  8787227.10772963]",blade root moment
rotorse.rp.powercurve.Cp,,"[0.10476072 0.34763846 0.39722222 0.41060687 0.41431895 0.41514253
 0.41525173 0.41612737 0.41824231 0.41913788 0.41684085 0.41474176
 0.39152856 0.26396408 0.17907354 0.12326114 0.08652336 0.0621189
 0.04567686 0.03441827]",rotor electrical power coefficient
rotorse.rp.powercurve.Cp_aero,,"[0.1094848  0.36331487 0.41513456 0.42912277 0.43300225 0.43386297
 0.43397709 0.43405032 0.43405032 0.43405032 0.43405032 0.43312252
 0.40888055 0.27566259 0.18700982 0.12872389 0.09035795 0.06487192
 0.0477012  0.03594364]",rotor aerodynamic power coefficient
rotorse.rp.powercurve.Ct_aero,,"[0.78503    0.74966288 0.74154214 0.73425924 0.72851199 0.72548515
 0.72483018 0.71095366 0.71095366 0.71095366 0.71095366 0.69198254
 0.59109626 0.34631029 0.22471053 0.15200593 0.10637923 0.07686187
 0.05726421 0.04394324]",rotor aerodynamic thrust coefficient
rotorse.rp.powercurve.Cq_aero,,"[0.00521031 0.02462109 0.03492877 0.04138862 0.0452538  0.04694466
 0.04727782 0.04845762 0.04845762 0.04845762 0.04845762 0.04995306
 0.04807132 0.0369607  0.02853632 0.02224647 0.01757104 0.01408836
 0.01147734 0.00950393]",rotor aerodynamic torque coefficient
rotorse.rp.powercurve.Cm_aero,,"[0.18432635 0.16503233 0.15930278 0.15609963 0.15420068 0.15333475
 0.15315701 0.14992421 0.14992421 0.14992421 0.14992421 0.14555033
 0.12282189 0.06835263 0.04171559 0.02608609 0.01651559 0.01051331
 0.00667744 0.00418674]",rotor aerodynamic moment coefficient
rotorse.rp.powercurve.V_R25,m/s,[10.55555556],region 2.5 transition wind speed
rotorse.rp.powercurve.rated_V,m/s,[10.90461716],rated wind speed
rotorse.rp.powercurve.rated_Omega,rpm,[7.49924093],rotor rotation speed at rated
rotorse.rp.powercurve.rated_pitch,deg,[0.],pitch setting at rated
rotorse.rp.powercurve.rated_T,N,[2295082.00381018],rotor aerodynamic thrust at rated
rotorse.rp.powercurve.rated_Q,N*m,[19947034.31715298],rotor aerodynamic torque at rated
rotorse.rp.powercurve.rated_mech,W,[15664778.541287],Mechanical shaft power at rated
rotorse.rp.powercurve.ax_induct_regII,,"[0.08274809 0.04299669 0.06419327 0.17449665 0.22105698 0.24899084
 0.27378617 0.29361681 0.30594087 0.31191168 0.30106665 0.2798889
 0.26466151 0.27549392 0.30470547 0.34169904 0.38021114 0.40166426
 0.39468411 0.36864484 0.33574418 0.30934028 0.28111529 0.24728554
 0.21096742 0.17971043 0.15537433 0.13822443 0.13711724 0.17656714]",rotor axial induction at cut-in wind speed along blade span
rotorse.rp.powercurve.tang_induct_regII,,"[-0.08268283 -0.02749148  0.01940004  0.07343584  0.06355692  0.05104861
  0.04236297  0.03494684  0.02860817  0.02351791  0.01917536  0.01554752
  0.0128669   0.01139395  0.01053526  0.00977625  0.0090241   0.00830286
  0.00743801  0.0065185   0.00579071  0.00504566  0.00441713  0.00375256
  0.00310836  0.00255633  0.00211756  0.00179236  0.0016616   0.00193724]",rotor tangential induction at cut-in wind speed along blade span
rotorse.rp.powercurve.aoa_regII,deg,"[53.57930892 43.52939162 31.30110343 19.75099667 14.79922245 12.13864033
 10.32298224  8.97174786  8.18982633  7.78639439  7.78052402  7.93523445
  7.97219001  7.65445483  7.15011141  6.62569335  6.1470023   5.90036676
  5.98486719  6.28298519  6.69033993  7.13655057  7.66564726  8.17748112
  8.52085165  8.56984248  8.4664664   8.22189703  7.73533043  6.90824323]",angle of attack distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.L_D,,"[2.85714286e-04 1.81547552e-01 1.66482637e+00 8.56227234e+00
 1.63668136e+01 2.60889117e+01 4.97217511e+01 7.94328590e+01
 9.00943191e+01 8.84344457e+01 8.96442021e+01 9.20077605e+01
 9.36146439e+01 9.34763942e+01 9.52675628e+01 9.23534150e+01
 9.18683158e+01 1.07150970e+02 1.09968078e+02 1.01129487e+02
 1.21436178e+02 1.12868648e+02 1.22731367e+02 1.21599358e+02
 1.21298292e+02 1.21276101e+02 1.21180432e+02 1.21487161e+02
 1.21816443e+02 1.21206065e+02]",Lift over drag distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.Cp_regII,,[0.43405032],power coefficient at cut-in wind speed
rotorse.rp.powercurve.cl_regII,,"[1.00000000e-04 6.51139767e-02 5.55237555e-01 1.68634468e+00
 1.85854615e+00 1.82181780e+00 1.75095658e+00 1.65884138e+00
 1.55323787e+00 1.47701585e+00 1.45660868e+00 1.44925844e+00
 1.42304434e+00 1.36931034e+00 1.29318714e+00 1.21000350e+00
 1.14349624e+00 1.10593155e+00 1.10695908e+00 1.13571323e+00
 1.17625552e+00 1.21866162e+00 1.27276614e+00 1.33153834e+00
 1.37140289e+00 1.37752318e+00 1.36306972e+00 1.33576433e+00
 1.28147788e+00 1.18678853e+00]",lift coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.cd_regII,,"[0.35       0.35866072 0.33351079 0.1969506  0.11355577 0.06983112
 0.0352151  0.02088357 0.01724013 0.01670182 0.01624878 0.01575148
 0.01520109 0.01464873 0.01357427 0.01310188 0.01244712 0.01032125
 0.01006619 0.01123029 0.0096862  0.01079717 0.01037034 0.01095021
 0.01130604 0.01135857 0.01124827 0.01099511 0.01051974 0.00979149]",drag coefficient distribution along blade span at cut-in wind speed
rotorse.rp.powercurve.rated_efficiency,,[0.95756221],Efficiency at rated conditions
rotorse.rp.powercurve.V_spline,m/s,"[ 3.          3.11055276  3.22110553  3.33165829  3.44221106  3.55276382
  3.66331658  3.77386935  3.88442211  3.99497487  4.10552764  4.2160804
  4.32663317  4.43718593  4.54773869  4.65829146  4.76884422  4.87939698
  4.98994975  5.10050251  5.21105528  5.32160804  5.4321608   5.54271357
  5.65326633  5.7638191   5.87437186  5.98492462  6.09547739  6.20603015
  6.31658291  6.42713568  6.53768844  6.64824121  6.75879397  6.86934673
  6.9798995   7.09045226  7.20100503  7.31155779  7.42211055  7.53266332
  7.64321608  7.75376884  7.86432161  7.97487437  8.08542714  8.1959799
  8.30653266  8.41708543  8.52763819  8.63819095  8.74874372  8.85929648
  8.96984925  9.08040201  9.19095477  9.30150754  9.4120603   9.52261307
  9.63316583  9.74371859  9.85427136  9.96482412 10.07537688 10.18592965
 10.29648241 10.40703518 10.51758794 10.6281407  10.73869347 10.84924623
 10.95979899 11.07035176 11.18090452 11.29145729 11.40201005 11.51256281
 11.62311558 11.73366834 11.84422111 11.95477387 12.06532663 12.1758794
 12.28643216 12.39698492 12.50753769 12.61809045 12.72864322 12.83919598
 12.94974874 13.06030151 13.17085427 13.28140704 13.3919598  13.50251256
 13.61306533 13.72361809 13.83417085 13.94472362 14.05527638 14.16582915
 14.27638191 14.38693467 14.49748744 14.6080402  14.71859296 14.82914573
 14.93969849 15.05025126 15.16080402 15.27135678 15.38190955 15.49246231
 15.60301508 15.71356784 15.8241206  15.93467337 16.04522613 16.15577889
 16.26633166 16.37688442 16.48743719 16.59798995 16.70854271 16.81909548
 16.92964824 17.04020101 17.15075377 17.26130653 17.3718593  17.48241206
 17.59296482 17.70351759 17.81407035 17.92462312 18.03517588 18.14572864
 18.25628141 18.36683417 18.47738693 18.5879397  18.69849246 18.80904523
 18.91959799 19.03015075 19.14070352 19.25125628 19.36180905 19.47236181
 19.58291457 19.69346734 19.8040201  19.91457286 20.02512563 20.13567839
 20.24623116 20.35678392 20.46733668 20.57788945 20.68844221 20.79899497
 20.90954774 21.0201005  21.13065327 21.24120603 21.35175879 21.46231156
 21.57286432 21.68341709 21.79396985 21.90452261 22.01507538 22.12562814
 22.2361809  22.34673367 22.45728643 22.5678392  22.67839196 22.78894472
 22.89949749 23.01005025 23.12060302 23.23115578 23.34170854 23.45226131
 23.56281407 23.67336683 23.7839196  23.89447236 24.00502513 24.11557789
 24.22613065 24.33668342 24.44723618 24.55778894 24.66834171 24.77889447
 24.88944724 25.        ]",wind vector
rotorse.rp.powercurve.P_spline,W,"[   78894.08807021   119412.17557583   164253.48422504   213154.75192837
   265852.71659641   322084.1161397    381585.6884688    444094.17149429
   509346.30312671   577078.82127663   647028.4638546    718931.96877119
   793098.89768309   872712.37931103   957911.22390292  1048223.19390338
  1143176.05175705  1242297.55990857  1345115.48080259  1451157.57688373
  1559951.61059664  1671092.69313833  1787429.64340187  1910154.61440019
  2038545.800088    2171881.39441999  2309439.59135087  2450498.58483535
  2594396.99554615  2744125.17430636  2900622.04705736  3062417.1070731
  3228039.84762751  3397304.16722557  3573774.7420098   3754474.66913745
  3941859.05741519  4134027.43414024  4334414.58026492  4542454.33770772
  4756360.38761443  4976463.77147778  5203095.53079046  5436586.70704521
  5676968.45815655  5923474.79371211  6176138.12582264  6435065.46580914
  6700363.82499258  6972140.21469392  7250501.64623416  7535555.13093425
  7827237.52955703  8125374.37696726  8430082.3198604   8741482.89812269
  9059697.65164036  9384848.12029967  9717055.84398686 10056442.36258816
 10403129.21598982 10757237.94407811 11143871.72371193 11604852.57889905
 12116814.06704744 12654180.62929142 13191376.70676533 13702826.74060347
 14162955.17194018 14546186.44190976 14826944.99164655 14979655.26228487
 15000004.59100271 15000010.7625548  15000011.39488905 15000011.05106314
 15000010.44002304 15000009.61058798 15000008.61157715 15000007.49180976
 15000006.30010503 15000005.08528215 15000003.89616034 15000002.7815588
 15000001.79029673 15000000.97119334 15000000.37306784 15000000.04473943
 15000000.00049362 15000000.03176463 15000000.09129559 15000000.17470564
 15000000.27761391 15000000.39563954 15000000.52440165 15000000.65951938
 15000000.79661186 15000000.93129822 15000001.05919759 15000001.17592912
 15000001.27711192 15000001.35836514 15000001.4153079  15000001.44355933
 15000001.44408842 15000001.43406565 15000001.41525025 15000001.38769707
 15000001.351461   15000001.30659691 15000001.25315967 15000001.19120417
 15000001.12078526 15000001.04195783 15000000.95477675 15000000.8592969
 15000000.75557315 15000000.64366037 15000000.52361344 15000000.39548723
 15000000.25933661 14999999.94903072 14999997.36984964 14999992.14987643
 14999984.62345518 14999975.12492998 14999963.98864492 14999951.5489441
 14999938.14017161 14999924.09667154 14999909.75278798 14999895.44286503
 14999881.50124677 14999868.2622773  14999856.06030071 14999845.22966109
 14999836.10470254 14999829.01976914 14999824.30920498 14999822.30735417
 14999823.79111069 14999829.48119032 14999838.92544622 14999851.64784974
 14999867.17237223 14999885.02298506 14999904.72365957 14999925.79836713
 14999947.77107909 14999970.16576681 14999992.50640164 15000014.31695495
 15000035.12139808 15000054.44370239 15000071.80783925 15000086.73778
 15000098.75749601 15000107.39095862 15000112.16213921 15000112.8839051
 15000111.92198319 15000109.98564785 15000107.17717345 15000103.5988344
 15000099.35290506 15000094.54165982 15000089.26737307 15000083.6323192
 15000077.73877258 15000071.6890076  15000065.58529864 15000059.52992009
 15000053.62514633 15000047.97325175 15000042.67651072 15000037.83719764
 15000033.55758689 15000029.93995284 15000027.0865699  15000025.040665
 15000023.19976204 15000021.38629857 15000019.60751582 15000017.87065498
 15000016.1829573  15000014.55166397 15000012.98401622 15000011.48725527
 15000010.06862233 15000008.73535862 15000007.49470536 15000006.35390376
 15000005.32019505 15000004.40082044 15000003.60302115 15000002.93403839
 15000002.40111339 15000002.01148735 15000001.77240151 15000001.69109706]",rotor electrical power
rotorse.rp.powercurve.Omega_spline,rpm,"[5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.
 5.         5.         5.         5.         5.         5.00000561
 5.01908661 5.06297582 5.11381445 5.17410995 5.24973748 5.33464692
 5.42278814 5.508111   5.58724192 5.66578462 5.74432732 5.82287002
 5.90141271 5.97995541 6.05849811 6.13704081 6.21652838 6.29808824
 6.3809104  6.46415505 6.54698241 6.62855266 6.70802601 6.78456266
 6.8573228  6.92546663 6.99177915 7.0625486  7.13555216 7.20826302
 7.27815436 7.34269937 7.39937124 7.44564315 7.4789883  7.49687986
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093 7.49924093
 7.49924093 7.49924093]",omega
rotorse.rp.gust.V_gust,m/s,[20.00730215],gust wind speed
rotorse.rp.cdf.F,m/s,"[0.06824543 0.07317592 0.07825729 0.08348677 0.08886153 0.09437864
 0.10003514 0.10582799 0.11175409 0.1178103  0.12399341 0.13030017
 0.13672727 0.14327136 0.14992906 0.15669694 0.16357153 0.17054933
 0.17762681 0.18480043 0.19206659 0.19942169 0.20686212 0.21438424
 0.2219844  0.22965893 0.23740419 0.24521648 0.25309215 0.26102753
 0.26901895 0.27706275 0.28515528 0.29329292 0.30147203 0.30968902
 0.31794031 0.32622234 0.33453157 0.3428645  0.35121765 0.35958758
 0.36797088 0.37636417 0.38476413 0.39316746 0.4015709  0.40997127
 0.41836538 0.42675014 0.43512249 0.4434794  0.45181794 0.46013518
 0.4684283  0.4766945  0.48493104 0.49313527 0.50130457 0.50943638
 0.51752823 0.5255777  0.53358242 0.54154011 0.54944853 0.55730553
 0.56510902 0.57285696 0.5805474  0.58817845 0.59574828 0.60325515
 0.61069736 0.6180733  0.62538141 0.63262022 0.63978832 0.64688436
 0.65390705 0.6608552  0.66772765 0.67452333 0.68124122 0.68788039
 0.69443994 0.70091905 0.70731698 0.71363303 0.71986656 0.726017
 0.73208386 0.73806666 0.74396502 0.7497786  0.75550712 0.76115035
 0.76670812 0.77218031 0.77756684 0.78286771 0.78808294 0.79321261
 0.79825684 0.80321582 0.80808974 0.81287887 0.81758352 0.82220402
 0.82674074 0.83119412 0.8355646  0.83985268 0.84405887 0.84818374
 0.85222787 0.85619189 0.86007643 0.86388218 0.86760984 0.87126013
 0.8748338  0.87833164 0.88175443 0.88510299 0.88837815 0.89158077
 0.89471172 0.89777188 0.90076215 0.90368344 0.90653669 0.90932282
 0.91204279 0.91469754 0.91728805 0.91981528 0.92228022 0.92468385
 0.92702715 0.92931111 0.93153673 0.93370501 0.93581694 0.93787353
 0.93987575 0.94182462 0.94372112 0.94556625 0.94736099 0.94910633
 0.95080325 0.95245271 0.9540557  0.95561316 0.95712606 0.95859534
 0.96002195 0.96140681 0.96275085 0.96405498 0.96532012 0.96654715
 0.96773696 0.96889042 0.97000841 0.97109177 0.97214134 0.97315796
 0.97414245 0.97509561 0.97601824 0.97691112 0.97777502 0.97861071
 0.97941893 0.98020041 0.98095587 0.98168602 0.98239156 0.98307317
 0.98373152 0.98436726 0.98498105 0.9855735  0.98614525 0.98669689
 0.98722901 0.98774221 0.98823704 0.98871406 0.98917382 0.98961684
 0.99004365 0.99045474 0.99085061 0.99123175 0.99159863 0.9919517
 0.99229141 0.99261821]",magnitude of wind speed at each z location
rotorse.rp.AEP,kW*h,[76512159.03416401],annual energy production
rotorse.stall_check.no_stall_constraint,,"[0.         0.         0.         0.         0.         0.
 0.         0.92625417 0.84182675 0.78861783 0.77989221 0.78455755
 0.77883931 0.7478583  0.71268366 0.67984535 0.64590173 0.62470246
 0.62756259 0.64767987 0.67895375 0.71518802 0.75690885 0.79537938
 0.82150055 0.82630826 0.81996679 0.80333786 0.76917482 0.71038668]","Constraint, ratio between angle of attack plus a margin and stall angle"
rotorse.stall_check.stall_angle_along_span,deg,"[1.00000000e-06 2.27618379e+01 1.00000000e-06 1.74654216e+01
 1.54441664e+01 1.35425626e+01 1.30026657e+01 1.29230577e+01
 1.32902816e+01 1.36754231e+01 1.38209000e+01 1.39359090e+01
 1.40856760e+01 1.42443335e+01 1.42396973e+01 1.41561334e+01
 1.41589503e+01 1.42446292e+01 1.43143575e+01 1.43300321e+01
 1.42699382e+01 1.41708732e+01 1.40887974e+01 1.40508662e+01
 1.40220720e+01 1.39997761e+01 1.39819743e+01 1.39669567e+01
 1.39547191e+01 1.39452663e+01]",Stall angle along blade span
rotorse.rs.aero_gust.loads_r,m,"[  3.97         8.00448276  12.03896552  16.07344828  20.10793103
  24.14241379  28.17689655  32.21137931  36.24586207  40.28034483
  44.31482759  48.34931034  52.3837931   56.41827586  60.45275862
  64.48724138  68.52172414  72.5562069   76.59068965  80.62517241
  84.65965517  88.69413793  92.72862069  96.76310345 100.79758621
 104.83206896 108.86655172 112.90103448 116.93551724 120.97      ]",
rotorse.rs.aero_gust.loads_Px,N/m,"[  441.27304747   539.36799212   929.91904222  1607.86538215
  2418.8004509   3270.22488815  4285.02727217  5246.22670106
  6387.34370608  7455.10219877  7751.2573944   7822.96887557
  8153.19883589  9447.65093525 11296.4093229  13456.64203593
 16579.02060894 19331.44447446 20571.22575739 20489.63500523
 19555.36671232 18472.74433505 17049.08795852 15342.13651292
 13572.33996724 12047.93017469 10621.56732689  9042.30547592
  7437.15911338  5801.10222699]",
rotorse.rs.aero_gust.loads_Py,N/m,"[   88.4305678     89.31441496  -142.80210358  -734.76463077
 -1334.82877959 -1797.73978066 -2232.45669015 -2531.62198873
 -2896.70556582 -3191.87301994 -3101.44859343 -2950.34054692
 -2925.62062676 -3245.37188953 -3675.26556825 -4123.68842062
 -4859.81300816 -5477.84437431 -5618.56299286 -5389.92968805
 -4990.96461652 -4514.31471703 -3985.00598805 -3479.19698186
 -2995.76212621 -2609.05498278 -2258.7723857  -1885.67738116
 -1510.348283   -1128.33130338]",
rotorse.rs.aero_gust.loads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
rotorse.rs.curvature.s,m,"[  3.97         8.00463201  12.0394104   16.07427731  20.10910032
  24.14378573  28.17830727  32.21279004  36.24727424  40.28176102
  44.31625088  48.35076126  52.38544028  56.42067395  60.4563957
  64.49244083  68.5290755   72.56720113  76.60689231  80.64769224
  84.6889623   88.73115619  92.77483633  96.81992744 100.8660726
 104.91330915 108.96214032 113.01268955 117.06507872 121.11887823]",cumulative path length along blade
rotorse.rs.tot_loads_gust.Px_af,N/m,"[ 2413.64954811  2547.75628594  2747.69734542  3408.83661296
  3958.67457362  4594.41198103  5521.25644886  6497.74318698
  7709.19486083  8881.47414797  9229.51044961  9338.03332766
  9742.66421428 11121.7174681  13016.50730516 15219.41101055
 18424.78408666 21219.94867174 22404.73054229 22198.75652051
 21134.92714539 19902.54884188 18258.87510858 16292.73295849
 14219.50358246 12473.12304762 10870.1095441   9183.62332972
  7515.54273143  5850.32432001]",total distributed loads in airfoil x-direction
rotorse.rs.tot_loads_gust.Py_af,N/m,"[  765.46599716   797.96209367   572.80693768    52.58465505
  -547.0826649  -1021.01678269 -1437.88120569 -1719.80537382
 -2072.11645333 -2392.31624129 -2408.70493367 -2367.77063299
 -2422.70573226 -2777.68147191 -3240.15249544 -3735.15875337
 -4520.87188926 -5221.76897519 -5479.78600427 -5382.61634505
 -5123.11187817 -4804.51732427 -4424.21269019 -4006.79321746
 -3528.13174235 -3083.94547135 -2660.43698145 -2199.86099991
 -1729.01060766 -1255.47350901]",total distributed loads in airfoil y-direction
rotorse.rs.tot_loads_gust.Pz_af,N/m,"[-26658.34370034 -14062.49096235  -5008.11075303    170.44529355
   2958.02676673   4064.48041904   4731.88534688   5667.41298434
   6858.58277922   8355.33277245   9643.3270577   10501.39114073
  11110.82014377  11581.85865542  11958.71100456  12312.20213875
  12583.95595888  12426.62826919  11863.14946629  11116.43971661
  10391.43178636   9446.2646275    8051.49357312   6452.60461368
   4559.29411647   3100.17123492   1925.16267396   1169.15491402
    680.79161798    404.98680953]",total distributed loads in airfoil z-direction
rotorse.rs.frame.root_F,N,[-1331290.09957598  -343239.57669122   651503.16096785],Blade root forces in blade c.s.
rotorse.rs.frame.root_M,N*m,[ 21356843.93651082 -88852152.52081877        -0.        ],Blade root moment in blade c.s.
rotorse.rs.frame.flap_mode_shapes,,"[[-1.38605150e-01  2.60751847e+00 -1.91090119e-01 -3.50113435e+00
   2.22331115e+00]
 [ 1.24638992e+00 -1.32440955e+01  3.83050234e+01 -4.58744223e+01
   2.05671045e+01]
 [ 3.35775453e+00 -2.60660388e+01  7.94721979e+01 -1.04549181e+02
   4.87852676e+01]
 [-2.15999501e+05  1.62274534e+06 -4.24812267e+06  4.66039280e+06
  -1.82695737e+06]
 [-9.79514546e+04  8.36179957e+05 -2.38478735e+06  2.78144023e+06
  -1.14169529e+06]]","6-degree polynomial coefficients of mode shapes in the flap direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.edge_mode_shapes,,"[[ 4.67207692e-02  5.79863251e+00 -1.23304204e+01  1.09437478e+01
  -3.45868064e+00]
 [ 1.47610659e+03  1.84889057e+04 -6.43389899e+04  7.53464801e+04
  -3.63621791e+04]
 [ 1.82250133e+00 -9.20695322e+00  2.45347483e+01 -3.57570003e+01
   1.96067039e+01]
 [ 3.82548248e-01  2.27678091e+00 -5.11472136e+00 -4.75224662e+00
   8.20763882e+00]
 [-5.54648849e-08  4.34250130e-07 -1.17213850e-06  1.31671317e-06
  -5.26165062e-07]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.all_mode_shapes,,"[[-1.38605150e-01  2.60751847e+00 -1.91090119e-01 -3.50113435e+00
   2.22331115e+00]
 [ 4.67207692e-02  5.79863251e+00 -1.23304204e+01  1.09437478e+01
  -3.45868064e+00]
 [ 1.24638992e+00 -1.32440955e+01  3.83050234e+01 -4.58744223e+01
   2.05671045e+01]
 [ 1.47610659e+03  1.84889057e+04 -6.43389899e+04  7.53464801e+04
  -3.63621791e+04]
 [ 3.35775453e+00 -2.60660388e+01  7.94721979e+01 -1.04549181e+02
   4.87852676e+01]
 [ 1.82250133e+00 -9.20695322e+00  2.45347483e+01 -3.57570003e+01
   1.96067039e+01]
 [-2.15999501e+05  1.62274534e+06 -4.24812267e+06  4.66039280e+06
  -1.82695737e+06]
 [ 3.82548248e-01  2.27678091e+00 -5.11472136e+00 -4.75224662e+00
   8.20763882e+00]
 [-9.79514546e+04  8.36179957e+05 -2.38478735e+06  2.78144023e+06
  -1.14169529e+06]
 [-5.54648849e-08  4.34250130e-07 -1.17213850e-06  1.31671317e-06
  -5.26165062e-07]]","6-degree polynomial coefficients of mode shapes in the edge direction (x^2..x^6, no linear or constant term)"
rotorse.rs.frame.flap_mode_freqs,Hz,[ 0.55642632  1.83522411  3.01221122  7.16555432 10.02470131],Frequencies associated with mode shapes in the flap direction
rotorse.rs.frame.edge_mode_freqs,Hz,[0.83766341 2.60516872 4.62717443 5.10438527 8.10108243],Frequencies associated with mode shapes in the edge direction
rotorse.rs.frame.freqs,Hz,"[0.55642632 0.83766341 1.83522411 2.60516872 3.01221122 3.33336204
 4.62717443 5.10438527 7.16555432 8.10108243]","ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.freq_distance,,[1.50543456],"ration of 2nd and 1st natural frequencies, should be ratio of edgewise to flapwise"
rotorse.rs.frame.dx,m,"[-0.00000000e+00  3.51643460e-03  1.51777163e-02  3.90555208e-02
  8.35600536e-02  1.60575988e-01  2.80252556e-01  4.49379075e-01
  6.72990011e-01  9.52549592e-01  1.28726714e+00  1.68122358e+00
  2.14558869e+00  2.68767539e+00  3.30308076e+00  3.98128152e+00
  4.71133631e+00  5.48503261e+00  6.29888019e+00  7.15327144e+00
  8.05177196e+00  9.00185524e+00  1.00158088e+01  1.11130723e+01
  1.23253328e+01  1.37023396e+01  1.53146478e+01  1.72568225e+01
  1.96229805e+01  2.23449499e+01]",deflection of blade section in airfoil x-direction
rotorse.rs.frame.dy,m,"[ 0.00000000e+00 -8.85832943e-04 -4.10836416e-03 -1.21661599e-02
 -3.05530857e-02 -6.68755615e-02 -1.26647419e-01 -2.11223089e-01
 -3.19143640e-01 -4.47015530e-01 -5.91387655e-01 -7.50769980e-01
 -9.25358956e-01 -1.11471823e+00 -1.31658872e+00 -1.52801310e+00
 -1.74648729e+00 -1.97038587e+00 -2.19898773e+00 -2.43231364e+00
 -2.67083429e+00 -2.91477368e+00 -3.16348136e+00 -3.41546088e+00
 -3.66880122e+00 -3.92165102e+00 -4.17221530e+00 -4.41894090e+00
 -4.66063800e+00 -4.89820028e+00]",deflection of blade section in airfoil y-direction
rotorse.rs.frame.dz,m,"[-0.00000000e+00 -5.80951235e-05 -1.37636592e-04 -2.36869278e-04
 -3.59705631e-04 -4.96804090e-04 -6.36402970e-04 -7.70464089e-04
 -8.95344883e-04 -1.00932819e-03 -1.11305557e-03 -1.20910990e-03
 -1.29990184e-03 -1.38635600e-03 -1.46853181e-03 -1.54594238e-03
 -1.61773633e-03 -1.68329026e-03 -1.74237059e-03 -1.79486728e-03
 -1.84069861e-03 -1.88048899e-03 -1.91559933e-03 -1.94725900e-03
 -1.97605012e-03 -2.00214015e-03 -2.02620578e-03 -2.04967943e-03
 -2.07197588e-03 -2.08662582e-03]",deflection of blade section in airfoil z-direction
rotorse.rs.frame.EI11,N*m**2,"[2.27137006e+11 1.70506905e+11 9.53228240e+10 4.66008026e+10
 2.52518249e+10 1.88526429e+10 1.61001305e+10 1.40834875e+10
 1.30216000e+10 1.30176843e+10 1.09486887e+10 7.73202932e+09
 6.13319336e+09 5.97791501e+09 6.03070782e+09 6.28192562e+09
 6.47617139e+09 5.68423327e+09 4.48121196e+09 3.22956145e+09
 2.09226551e+09 1.26950775e+09 7.00298240e+08 3.50893350e+08
 1.56158963e+08 6.65899886e+07 2.48891013e+07 7.57271476e+06
 1.85752045e+06 3.13427099e+05]",stiffness w.r.t principal axis 1
